mapping_id,source_benchmark,target_benchmark,source_scenario_id,source_scenario,source_leaderboard_id,target_scenario_id,target_scenario,target_leaderboard_id,overlapping_players,correlation,source_cutoff,source_percentile,global_percentile_target_score,paired_window_target_score,paired_monotonic_target_score,linear_regression_target_score,trimmed_regression_target_score,log_regression_target_score,confidence
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,44413,1,600,1.4387679283092787,602,664,728,600,600,600,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,44413,1,700,4.140679530768018,702,716,728,700,700,699.9999999999998,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,44413,1,800,10.289780019363699,802,804,803.9230769230769,800,800,799.9999999999998,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,44413,1,900,20.678630130817556,902,902,903.5294117647059,900,900,900.0000000000001,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,44413,1,1000,35.883637673654114,1002,1002,1001.7142857142857,1000,1000,999.9999999999998,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,44413,1,1100,53.551887960732216,1102,1102,1100,1100,1100,1099.9999999999995,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,44413,1,1200,71.51284533807669,1202,1202,1199.375,1200,1200,1200,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,1w3ts-pasu-perfected-micro-goated-larger-80,1w3ts Pasu Perfected Micro Goated Larger 80%,128920,44413,1,1300,83.31569585481728,1300,1304,1299.2727272727273,1300,1300,1300,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1wall5targets-pasu-slow,1wall5targets_pasu slow,544,pasu-voltaic-reload-easier,Pasu Voltaic Reload Easier,185636,2203,0.832379606309765,76,9.650284705094242,60,55,62,46.53059106110091,45.56111322097776,47.189024499863834,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1wall5targets-pasu-slow,1wall5targets_pasu slow,544,pasu-voltaic-reload-easier,Pasu Voltaic Reload Easier,185636,2203,0.832379606309765,88,19.708595962364118,70,58,62,54.5734623113225,53.756889037581814,54.87867586630538,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1wall5targets-pasu-slow,1wall5targets_pasu slow,544,pasu-voltaic-reload-easier,Pasu Voltaic Reload Easier,185636,2203,0.832379606309765,100,34.80024968789014,79,64,63.90909090909091,62.616333561544096,61.95266485418587,62.59967232450699,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1wall5targets-pasu-slow,1wall5targets_pasu slow,544,pasu-voltaic-reload-easier,Pasu Voltaic Reload Easier,185636,2203,0.832379606309765,110,50.109619073718825,87,69,70.33333333333333,69.3187262700621,68.78247803468923,69.05510349392932,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1wall5targets-pasu-slow,1wall5targets_pasu slow,544,pasu-voltaic-reload-easier,Pasu Voltaic Reload Easier,185636,2203,0.832379606309765,120,65.9716512895466,94,79,78,76.02111897858009,75.61229121519261,75.52803548255754,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1wall5targets-pasu-slow,1wall5targets_pasu slow,544,pasu-voltaic-reload-easier,Pasu Voltaic Reload Easier,185636,2203,0.832379606309765,130,79.20967692822995,99,83,83.5,82.7235116870981,82.44210439569599,82.0170480582909,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1wall5targets-pasu-slow,1wall5targets_pasu slow,544,pasu-voltaic-reload-easier,Pasu Voltaic Reload Easier,185636,2203,0.832379606309765,140,88.83560183916445,107,89,89,89.42590439561609,89.27191757619937,88.52093718562212,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1wall5targets-pasu-slow,1wall5targets_pasu slow,544,pasu-voltaic-reload-easier,Pasu Voltaic Reload Easier,185636,2203,0.832379606309765,150,94.37441003623519,114,96,96,96.12829710413409,96.10173075670274,95.03866892939129,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,b180-voltaic-easy-92,B180 Voltaic Easy 92%,12018,vt-bounceshot-viscose-easier,VT Bounceshot Viscose Easier,185392,2040,0.8705714283658035,26,1.4503973223434048,330,480,520,290.04479378533046,287.1945312112397,290.6425890718857,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,b180-voltaic-easy-92,B180 Voltaic Easy 92%,12018,vt-bounceshot-viscose-easier,VT Bounceshot Viscose Easier,185392,2040,0.8705714283658035,38,7.0129101300120675,470,490,520,406.52877813591186,404.18479238308976,410.62619445344933,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,b180-voltaic-easy-92,B180 Voltaic Easy 92%,12018,vt-bounceshot-viscose-easier,VT Bounceshot Viscose Easier,185392,2040,0.8705714283658035,50,20.112024408570324,610,530,531.25,523.0127624864933,521.1750535549398,527.2127215719009,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,b180-voltaic-easy-92,B180 Voltaic Easy 92%,12018,vt-bounceshot-viscose-easier,VT Bounceshot Viscose Easier,185392,2040,0.8705714283658035,58,32.80129328992008,700,625,620,600.6687520535476,599.1685610028399,603.5117088532861,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,b180-voltaic-easy-92,B180 Voltaic Easy 92%,12018,vt-bounceshot-viscose-easier,VT Bounceshot Viscose Easier,185392,2040,0.8705714283658035,65,46.455975773583184,770,665,665,668.6177429247201,667.4128800197524,669.4997668317219,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,b180-voltaic-easy-92,B180 Voltaic Easy 92%,12018,vt-bounceshot-viscose-easier,VT Bounceshot Viscose Easier,185392,2040,0.8705714283658035,72,60.748195541792846,860,760,750,736.5667337958927,735.6571990366649,734.8547624723856,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,b180-voltaic-easy-92,B180 Voltaic Easy 92%,12018,vt-bounceshot-viscose-easier,VT Bounceshot Viscose Easier,185392,2040,0.8705714283658035,78,72.92515767663198,900,805,787.5,794.8087259711833,794.15232962259,790.4205922094734,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,b180-voltaic-easy-92,B180 Voltaic Easy 92%,12018,vt-bounceshot-viscose-easier,VT Bounceshot Viscose Easier,185392,2040,0.8705714283658035,87,86.26790227464195,980,905,905,882.1717142341195,881.8950255014776,873.0645422133925,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,controlsphere-click-easy,Controlsphere Click Easy,89547,catclick-easier,CatClick Easier,184866,1981,0.79800493265875,15,0.9599961695913434,28,44.5,51,27.136577177638994,26.549094063948793,25.50446381283347,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,controlsphere-click-easy,Controlsphere Click Easy,89547,catclick-easier,CatClick Easier,184866,1981,0.79800493265875,21,3.1313590768715134,37,44.5,51,34.22745056668771,33.74816256179163,33.573182100910586,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,controlsphere-click-easy,Controlsphere Click Easy,89547,catclick-easier,CatClick Easier,184866,1981,0.79800493265875,27,7.454932848148236,44,45,51,41.31832395573641,40.94723105963447,41.2245427098912,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,controlsphere-click-easy,Controlsphere Click Easy,89547,catclick-easier,CatClick Easier,184866,1981,0.79800493265875,33,15.623279308611238,53,49.5,51,48.40919734478512,48.14629955747731,48.568131919354386,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,controlsphere-click-easy,Controlsphere Click Easy,89547,catclick-easier,CatClick Easier,184866,1981,0.79800493265875,39,28.06971343755237,60,56,55,55.50007073383383,55.34536805532015,55.669866820980374,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,controlsphere-click-easy,Controlsphere Click Easy,89547,catclick-easier,CatClick Easier,184866,1981,0.79800493265875,45,43.98745541164923,70,63.5,63,62.59094412288254,62.54443655316299,62.57352815307738,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,controlsphere-click-easy,Controlsphere Click Easy,89547,catclick-easier,CatClick Easier,184866,1981,0.79800493265875,50,59.28993799525987,78,70,68,68.50000528042312,68.54366030136535,68.19794503205493,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,controlsphere-click-easy,Controlsphere Click Easy,89547,catclick-easier,CatClick Easier,184866,1981,0.79800493265875,55,73.45766201431616,83,80,80,74.40906643796372,74.54288404956772,73.72014751952405,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,popcorn-mv-novice,Popcorn MV Novice,76965,popcorn-mv-easier,Popcorn MV Easier,185398,1904,0.8176767128285488,50,0.8981195621667135,120,200,240,127.54084466828864,122.36295082871374,93.63444165809648,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,popcorn-mv-novice,Popcorn MV Novice,76965,popcorn-mv-easier,Popcorn MV Easier,185398,1904,0.8176767128285488,100,5.002806623631771,190,200,240,176.81892583665032,172.05505205755037,159.56576708645048,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,popcorn-mv-novice,Popcorn MV Novice,76965,popcorn-mv-easier,Popcorn MV Easier,185398,1904,0.8176767128285488,150,14.281036579661336,260,230,240,226.09700700501202,221.74715328638703,217.9520414345229,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,popcorn-mv-novice,Popcorn MV Novice,76965,popcorn-mv-easier,Popcorn MV Easier,185398,1904,0.8176767128285488,190,25.247918420806435,310,280,270,265.51947193970136,261.50083426945633,261.4040943592479,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,popcorn-mv-novice,Popcorn MV Novice,76965,popcorn-mv-easier,Popcorn MV Easier,185398,1904,0.8176767128285488,230,39.068200954252035,350,305,300,304.9419368743907,301.25451525252566,302.7770051795195,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,popcorn-mv-novice,Popcorn MV Novice,76965,popcorn-mv-easier,Popcorn MV Easier,185398,1904,0.8176767128285488,270,53.629899897090475,400,350,350,344.36440180908005,341.008196235595,342.51192858023643,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,popcorn-mv-novice,Popcorn MV Novice,76965,popcorn-mv-easier,Popcorn MV Easier,185398,1904,0.8176767128285488,300,64.76284030311535,430,380,380,373.9312505100971,370.82345697289696,371.41979023645183,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,popcorn-mv-novice,Popcorn MV Novice,76965,popcorn-mv-easier,Popcorn MV Easier,185398,1904,0.8176767128285488,330,76.09458321639067,460,450,450,403.49809921111404,400.63871771019893,399.6664286990049,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pasu-angelic-20-larger-80-speed,Pasu Angelic 20% Larger 80% Speed,129352,skyclick-goated-easier,skyClick Goated Easier,185490,1984,0.842448793735163,51,6.807275451204382,81,80.5,86.5,75.12822524159003,74.8017624000071,74.43280756600737,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pasu-angelic-20-larger-80-speed,Pasu Angelic 20% Larger 80% Speed,129352,skyclick-goated-easier,skyClick Goated Easier,185490,1984,0.842448793735163,58,13.619232659940542,90,84.5,86.5,81.987973722286,81.6564618699732,81.84298851722679,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pasu-angelic-20-larger-80-speed,Pasu Angelic 20% Larger 80% Speed,129352,skyclick-goated-easier,skyClick Goated Easier,185490,1984,0.842448793735163,65,23.673306959432573,97,90,89.3125,88.84772220298197,88.51116133993929,89.02179975292677,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pasu-angelic-20-larger-80-speed,Pasu Angelic 20% Larger 80% Speed,129352,skyclick-goated-easier,skyClick Goated Easier,185490,1984,0.842448793735163,72,36.41236920339895,104,99,97.8,95.70747068367793,95.36586080990539,96.0003754441499,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pasu-angelic-20-larger-80-speed,Pasu Angelic 20% Larger 80% Speed,129352,skyclick-goated-easier,skyClick Goated Easier,185490,1984,0.842448793735163,78,49.26847538565978,111,100.5,101.66666666666667,101.58725509570304,101.24131749844774,101.84123043957233,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pasu-angelic-20-larger-80-speed,Pasu Angelic 20% Larger 80% Speed,129352,skyclick-goated-easier,skyClick Goated Easier,185490,1984,0.842448793735163,84,62.40314614106135,118,109,107.25,107.46703950772815,107.11677418699011,107.56537172941069,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pasu-angelic-20-larger-80-speed,Pasu Angelic 20% Larger 80% Speed,129352,skyclick-goated-easier,skyClick Goated Easier,185490,1984,0.842448793735163,90,74.96898335635197,123,115,113.75,113.34682391975326,112.99223087553247,113.18324152402829,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pasu-angelic-20-larger-80-speed,Pasu Angelic 20% Larger 80% Speed,129352,skyclick-goated-easier,skyClick Goated Easier,185490,1984,0.842448793735163,97,85.70659425548351,129,122,122,120.20657240044923,119.84693034549856,119.61487948987742,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w2ts-pasu-perfected-easy,1w2ts Pasu Perfected Easy,57757,psalmts-viscose-click-easier,psalmTS Viscose Click Easier,185609,1905,0.8339817789123114,58,1.260318254411114,35,51,55,32.665333120757424,32.410534874628745,35.19315192051755,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w2ts-pasu-perfected-easy,1w2ts Pasu Perfected Easy,57757,psalmts-viscose-click-easier,psalmTS Viscose Click Easier,185609,1905,0.8339817789123114,69,5.8128571703450005,47,52,55,43.128160963831306,42.995315080859,44.17136499443018,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w2ts-pasu-perfected-easy,1w2ts Pasu Perfected Easy,57757,psalmts-viscose-click-easier,psalmTS Viscose Click Easier,185609,1905,0.8339817789123114,80,19.53012256835543,59,56.5,55.857142857142854,53.59098880690519,53.58009528708925,53.603734847197835,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w2ts-pasu-perfected-easy,1w2ts Pasu Perfected Easy,57757,psalmts-viscose-click-easier,psalmTS Viscose Click Easier,185609,1905,0.8339817789123114,87,34.14019356949068,67,61,60.25,60.24915197977039,60.315864509235766,59.82186092442009,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w2ts-pasu-perfected-easy,1w2ts Pasu Perfected Easy,57757,psalmts-viscose-click-easier,psalmTS Viscose Click Easier,185609,1905,0.8339817789123114,93,49.39100652286852,74,66,65,65.95614898508342,66.08938098536136,65.27647116598291,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w2ts-pasu-perfected-easy,1w2ts Pasu Perfected Easy,57757,psalmts-viscose-click-easier,psalmTS Viscose Click Easier,185609,1905,0.8339817789123114,99,64.68992322641473,82,76,75,71.66314599039643,71.86289746148695,70.84077055391063,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w2ts-pasu-perfected-easy,1w2ts Pasu Perfected Easy,57757,psalmts-viscose-click-easier,psalmTS Viscose Click Easier,185609,1905,0.8339817789123114,105,78.12626272344193,86,77.5,76,77.37014299570946,77.63641393761253,76.51011243305604,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w2ts-pasu-perfected-easy,1w2ts Pasu Perfected Easy,57757,psalmts-viscose-click-easier,psalmTS Viscose Click Easier,185609,1905,0.8339817789123114,110,87.03122895460929,91,88,88,82.12597383347031,82.4476776677172,81.3117679296285,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floating-heads-timing-400-larger,Floating Heads Timing 400% Larger,1607,vt-floating-heads-viscose-easier,VT Floating Heads Viscose Easier,185409,1182,0.7674660015002904,400,0.0056813877736535115,256.34,578.71,684.16,129.07131426798873,111.80620414502995,110.8487938595971,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floating-heads-timing-400-larger,Floating Heads Timing 400% Larger,1607,vt-floating-heads-viscose-easier,VT Floating Heads Viscose Easier,185409,1182,0.7674660015002904,700,0.013256571471858191,256.34,578.71,684.16,212.75951201314047,197.48063975856968,194.76910920620688,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floating-heads-timing-400-larger,Floating Heads Timing 400% Larger,1607,vt-floating-heads-viscose-easier,VT Floating Heads Viscose Easier,185409,1182,0.7674660015002904,1000,0.04355730626467692,256.34,578.71,684.16,296.4477097582922,283.1550753721094,278.9575283013965,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floating-heads-timing-400-larger,Floating Heads Timing 400% Larger,1607,vt-floating-heads-viscose-easier,VT Floating Heads Viscose Easier,185409,1182,0.7674660015002904,1350,0.24051208241799862,319.98,578.71,684.16,394.08394046096925,383.10858358790574,377.40781821490634,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floating-heads-timing-400-larger,Floating Heads Timing 400% Larger,1607,vt-floating-heads-viscose-easier,VT Floating Heads Viscose Easier,185409,1182,0.7674660015002904,1700,1.4165593515642754,427.7,578.71,684.16,491.7201711636463,483.06209180370206,476.044291909246,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floating-heads-timing-400-larger,Floating Heads Timing 400% Larger,1607,vt-floating-heads-viscose-easier,VT Floating Heads Viscose Easier,185409,1182,0.7674660015002904,2050,5.594273161124157,549.85,585.79,684.16,589.3564018663234,583.0156000194984,574.8282364158532,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floating-heads-timing-400-larger,Floating Heads Timing 400% Larger,1607,vt-floating-heads-viscose-easier,VT Floating Heads Viscose Easier,185409,1182,0.7674660015002904,2400,18.341413529278086,696.35,689.065,698.0026666666666,686.9926325690004,682.9691082352948,673.7343656791063,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floating-heads-timing-400-larger,Floating Heads Timing 400% Larger,1607,vt-floating-heads-viscose-easier,VT Floating Heads Viscose Easier,185409,1182,0.7674660015002904,2750,40.332171805166276,822.87,803.19,851.1221296296296,784.6288632716775,782.9226164510911,772.7448417937533,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,voxtargetswitch-click,voxTargetSwitch Click,653,voxts-click-easier,VoxTS Click Easier,136076,2012,0.8521281147449169,49,4.289540971630342,63,69,75,55.223888243816496,54.46122277013367,55.46819740543349,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,voxtargetswitch-click,voxTargetSwitch Click,653,voxts-click-easier,VoxTS Click Easier,136076,2012,0.8521281147449169,59,12.873493242420553,75,70,75,65.62706484635537,65.05063997580788,65.8954632418798,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,voxtargetswitch-click,voxTargetSwitch Click,653,voxts-click-easier,VoxTS Click Easier,136076,2012,0.8521281147449169,67,26.135395105320836,84,77,76.71428571428571,73.94960612838646,73.52217374034727,74.14412891705267,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,voxtargetswitch-click,voxTargetSwitch Click,653,voxts-click-easier,VoxTS Click Easier,136076,2012,0.8521281147449169,74,41.65956410568611,93,83,82,81.23182975016368,80.93476578431923,81.30297908415115,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,voxtargetswitch-click,voxTargetSwitch Click,653,voxts-click-easier,VoxTS Click Easier,136076,2012,0.8521281147449169,81,59.32424205527822,103,88,89,88.51405337194089,88.34735782829118,88.41285119483088,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,voxtargetswitch-click,voxTargetSwitch Click,653,voxts-click-easier,VoxTS Click Easier,136076,2012,0.8521281147449169,88,74.98599780835261,110,99,96.5,95.79627699371811,95.75994987226312,95.47828226528694,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,voxtargetswitch-click,voxTargetSwitch Click,653,voxts-click-easier,VoxTS Click Easier,136076,2012,0.8521281147449169,94,85.49494703518812,114,106,104,102.03818295524142,102.11360019566766,101.50188297930991,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,voxtargetswitch-click,voxTargetSwitch Click,653,voxts-click-easier,VoxTS Click Easier,136076,2012,0.8521281147449169,100,92.46316814805796,120,114,114,108.28008891676475,108.4672505190722,107.4976680173189,high
